Job Identifier,Organization Id,Job Location City,Job Location Region Code,Job First Upload Complete Datetime,Job Deliverable
185143424,108664,Eskridge,KS,9/7/2017 11:36:11 PM,complete
185143450,105965,Round Rock,TX,9/8/2017 12:18:46 AM,complete
185143463,56164,South Sioux City,NE,9/8/2017 12:37:16 AM,roof
185143468,51703,Napoleon,ND,9/8/2017 12:43:02 AM,complete
185143471,11173,Victoria,TX,9/8/2017 12:45:02 AM,complete
185143479,35280,Houston,TX,9/8/2017 12:54:37 AM,complete
185143773,40570,Jefferson,SD,9/8/2017 5:27:37 AM,complete
185143774,40570,Jefferson,SD,9/8/2017 5:28:10 AM,complete
185143829,35280,San Antonio,TX,9/8/2017 12:58:42 PM,complete
185143836,53466,Leawood,KS,9/8/2017 1:17:37 PM,roof
185143840,108110,Louisburg,KS,9/8/2017 1:22:58 PM,roof
185143850,105961,Tulsa,OK,9/8/2017 1:27:36 PM,complete
185143865,107873,Gretna,NE,9/8/2017 1:45:35 PM,complete
185143916,23198,Andover,KS,9/8/2017 2:29:45 PM,roof
185143942,98946,Victoria,TX,9/8/2017 2:57:14 PM,complete
185143977,14129,Wichita,KS,9/8/2017 3:25:12 PM,complete
185143988,139083,Milbank,SD,9/8/2017 3:33:56 PM,complete
185144018,108334,Tomball,TX,9/8/2017 3:54:30 PM,complete
185144040,8785,Bennet,NE,9/8/2017 4:07:18 PM,complete
185144053,10575,Omaha,NE,9/8/2017 4:12:33 PM,complete
185144064,39212,North Richland Hills,TX,9/8/2017 4:21:17 PM,roof
185144072,78052,Moore,OK,9/8/2017 4:29:23 PM,complete
185144110,27213,Omaha,NE,9/8/2017 5:00:21 PM,roof
185144115,27213,Papillion,NE,9/8/2017 5:02:47 PM,roof
185144131,35280,Missouri City,TX,9/8/2017 5:14:54 PM,complete
185144138,44520,Wichita,KS,9/8/2017 5:24:14 PM,complete
185144147,40570,North Sioux City,SD,9/8/2017 5:29:00 PM,complete
185144198,105101,Sugar Land,TX,9/8/2017 6:12:50 PM,roof
185144235,38312,Woodsboro,TX,9/8/2017 6:49:08 PM,complete
185144236,68402,Sherman,TX,9/8/2017 6:49:33 PM,roof
185144238,24329,Houston,TX,9/8/2017 6:50:14 PM,complete
185144243,27213,Omaha,NE,9/8/2017 6:59:44 PM,roof
185144262,44520,Wichita,KS,9/8/2017 7:11:25 PM,complete
185144270,35392,San Antonio,TX,9/8/2017 7:19:01 PM,complete
185144273,78052,Plano,TX,9/8/2017 7:23:18 PM,complete
185144300,53466,Overland Park,KS,9/8/2017 7:49:25 PM,roof
185144301,85662,Rockport,TX,9/8/2017 7:49:24 PM,complete
185144316,86223,Bellaire,TX,9/8/2017 7:59:24 PM,complete
185144317,108429,League City,TX,9/8/2017 7:59:22 PM,roof
185144327,86223,Houston,TX,9/8/2017 8:13:27 PM,complete
185144350,100123,North Sioux City,SD,9/8/2017 8:34:28 PM,roof_estimate
185144357,27213,Omaha,NE,9/8/2017 8:37:17 PM,complete
185144358,39212,Haltom City,TX,9/8/2017 8:38:00 PM,roof
185144362,27213,Omaha,NE,9/8/2017 8:42:28 PM,roof
185144382,78047,Overland Park,KS,9/8/2017 9:03:49 PM,complete
185144383,28908,Olathe,KS,9/8/2017 9:04:46 PM,complete
185144392,40570,Dakota Dunes,SD,9/8/2017 9:19:59 PM,complete
185144401,40570,North Sioux City,SD,9/8/2017 9:30:47 PM,complete
185144403,100123,North Sioux City,SD,9/8/2017 9:36:24 PM,roof_estimate
185144405,40570,North Sioux City,SD,9/8/2017 9:38:55 PM,complete
185144428,35280,Cypress,TX,9/8/2017 9:54:33 PM,complete
185144431,105819,Bartlesville,OK,9/8/2017 9:56:49 PM,complete
185144432,40570,South Sioux City,NE,9/8/2017 9:56:57 PM,complete
185144451,27213,Bellevue,NE,9/8/2017 10:13:38 PM,complete
185144467,139083,Milbank,SD,9/8/2017 10:26:41 PM,complete
185144474,36264,Mandan,ND,9/8/2017 10:39:46 PM,complete
185144516,24797,Kansas City,KS,9/8/2017 11:42:07 PM,roof
185144526,96946,Omaha,NE,9/9/2017 12:00:17 AM,roof
185144535,24797,Kansas City,KS,9/9/2017 12:18:56 AM,roof
185144540,40570,South Sioux City,NE,9/9/2017 12:47:21 AM,complete
185144679,108429,League City,TX,9/9/2017 3:06:39 PM,complete
185144717,108514,Oklahoma City,OK,9/9/2017 4:01:10 PM,roof
185144720,107873,Omaha,NE,9/9/2017 4:03:39 PM,complete
185144741,33518,Loup City,NE,9/9/2017 4:24:47 PM,complete
185144742,24329,Houston,TX,9/9/2017 4:27:23 PM,roof
185144809,40570,South Sioux City,NE,9/9/2017 5:55:02 PM,complete
185144812,108531,Washington,OK,9/9/2017 5:59:21 PM,complete
185144828,44386,Pasadena,TX,9/9/2017 6:24:40 PM,complete
185144829,35280,Cypress,TX,9/9/2017 6:26:48 PM,complete
185144833,123998,Omaha,NE,9/9/2017 6:28:23 PM,complete
185144840,35280,Houston,TX,9/9/2017 6:31:57 PM,complete
185144841,78052,Oklahoma City,OK,9/9/2017 6:32:36 PM,complete
185144847,123998,Omaha,NE,9/9/2017 6:38:42 PM,complete
185144874,35640,Oklahoma City,OK,9/9/2017 7:05:47 PM,complete
185144931,78052,Mesquite,TX,9/9/2017 8:46:27 PM,complete
185144932,34313,Bennington,NE,9/9/2017 8:48:13 PM,complete
185144950,8395,Graford,TX,9/9/2017 9:21:23 PM,complete
185144965,23782,Littlefield,TX,9/9/2017 9:52:17 PM,complete
185144980,123998,La Vista,NE,9/9/2017 10:32:14 PM,complete
185144982,35280,Canyon Lake,TX,9/9/2017 10:40:08 PM,complete
185144988,24329,Missouri City,TX,9/9/2017 11:03:30 PM,roof
185145054,105101,Richmond,TX,9/10/2017 3:06:02 PM,roof
185145070,108592,Amarillo,TX,9/10/2017 3:45:40 PM,complete
185145072,104567,Houston,TX,9/10/2017 3:52:26 PM,complete
185145077,123998,Lincoln,NE,9/10/2017 4:20:49 PM,complete
185145100,67273,Portland,TX,9/10/2017 5:39:58 PM,roof
185145124,38312,Carrollton,TX,9/10/2017 7:15:00 PM,complete
185145138,35280,Waco,TX,9/10/2017 8:07:24 PM,complete
185145169,106907,Mineral Wells,TX,9/10/2017 10:07:48 PM,complete
185145182,108627,Roeland Park,KS,9/10/2017 10:43:00 PM,complete
185145262,104567,Humble,TX,9/11/2017 12:18:33 PM,complete
185145293,40570,South Sioux City,NE,9/11/2017 1:15:26 PM,complete
185145381,78052,Mesquite,TX,9/11/2017 2:51:44 PM,complete
185145382,108672,Wymore,NE,9/11/2017 2:52:37 PM,complete
185145383,108675,College Station,TX,9/11/2017 2:54:28 PM,complete
185145422,108671,Shawnee,KS,9/11/2017 3:39:18 PM,roof
185145469,76279,Paris,TX,9/11/2017 4:25:17 PM,complete
185145485,27213,Springfield,NE,9/11/2017 4:40:07 PM,complete
185145493,101821,Katy,TX,9/11/2017 4:45:28 PM,roof
185145552,13571,Omaha,NE,9/11/2017 5:29:00 PM,complete
185145572,16610,Bennet,NE,9/11/2017 5:41:31 PM,complete
185145606,108702,Shawnee,KS,9/11/2017 6:06:07 PM,complete
185145631,14129,Plano,TX,9/11/2017 6:25:59 PM,complete
185145638,35280,Floresville,TX,9/11/2017 6:28:13 PM,complete
185145641,8451,Omaha,NE,9/11/2017 6:28:51 PM,complete
185145659,101702,Odessa,TX,9/11/2017 6:41:38 PM,roof_estimate
185145663,104730,Fort Worth,TX,9/11/2017 6:43:54 PM,complete
185145680,45620,Hankinson,ND,9/11/2017 6:56:43 PM,complete
185145688,67333,Watertown,SD,9/11/2017 7:02:37 PM,roof
185145689,24941,Wichita,KS,9/11/2017 7:03:30 PM,complete
185145723,8423,Yantis,TX,9/11/2017 7:35:16 PM,complete
185145748,28908,Shawnee,KS,9/11/2017 8:00:40 PM,complete
185145760,64204,Sulphur Springs,TX,9/11/2017 8:14:32 PM,roof
185145790,101702,Austin,TX,9/11/2017 8:57:15 PM,complete
185145802,35280,Katy,TX,9/11/2017 9:04:52 PM,complete
185145830,22484,Kearney,NE,9/11/2017 9:38:08 PM,roof
185145853,27213,Lincoln,NE,9/11/2017 10:22:32 PM,roof
185145858,22484,Waverly,NE,9/11/2017 10:29:13 PM,roof
185145888,8785,Blair,NE,9/11/2017 10:52:45 PM,complete
185145894,18253,Carrollton,TX,9/11/2017 11:04:03 PM,complete
185145895,67273,Port Aransas,TX,9/11/2017 11:06:09 PM,roof
185145935,24329,Houston,TX,9/12/2017 12:10:03 AM,complete
185146107,11589,WaKeeney,KS,9/12/2017 1:41:03 PM,complete
185146111,107267,Houston,TX,9/12/2017 1:44:58 PM,roof
185146256,8395,Fort Worth,TX,9/12/2017 3:40:49 PM,complete
185146258,32459,Bismarck,ND,9/12/2017 3:42:21 PM,complete
185146271,105590,Martell,NE,9/12/2017 3:46:10 PM,complete
185146276,108797,Bastrop,TX,9/12/2017 3:48:00 PM,complete
185146284,78052,Fort Worth,TX,9/12/2017 3:59:49 PM,complete
185146286,40570,Sioux Falls,SD,9/12/2017 4:03:19 PM,complete
185146294,108636,San Antonio,TX,9/12/2017 4:09:56 PM,roof
185146309,14129,Houston,TX,9/12/2017 4:17:16 PM,complete
185146312,78052,Red Oak,TX,9/12/2017 4:21:44 PM,complete
185146314,123998,Lincoln,NE,9/12/2017 4:22:00 PM,complete
185146316,16610,Utica,NE,9/12/2017 4:23:24 PM,complete
185146471,24078,Azle,TX,9/12/2017 4:59:20 PM,complete
185146474,44520,Wichita,KS,9/12/2017 5:03:01 PM,complete
185146521,10548,Cypress,TX,9/12/2017 5:27:15 PM,complete
185146532,91560,New Cordell,OK,9/12/2017 5:35:45 PM,roof
185146558,8395,Freeport,TX,9/12/2017 5:52:10 PM,complete
185146560,11134,Beatrice,NE,9/12/2017 5:53:32 PM,complete
185146581,55310,Cypress,TX,9/12/2017 6:14:33 PM,complete
185146614,40570,Dakota Dunes,SD,9/12/2017 6:40:20 PM,complete
185146628,8822,Omaha,NE,9/12/2017 6:48:15 PM,complete
185146654,11612,Kansas City,KS,9/12/2017 6:54:52 PM,roof
185146661,40570,North Sioux City,SD,9/12/2017 6:59:14 PM,complete
185146793,30024,Fargo,ND,9/12/2017 8:16:04 PM,complete
185146801,33518,North Platte,NE,9/12/2017 8:19:32 PM,complete
185146815,24329,Pearland,TX,9/12/2017 8:29:09 PM,roof
185146867,108936,Gretna,NE,9/12/2017 9:08:33 PM,roof
185146876,108928,Omaha,NE,9/12/2017 9:19:29 PM,roof
185146877,8435,Wichita,KS,9/12/2017 9:21:27 PM,complete
185146911,24329,Houston,TX,9/12/2017 9:44:10 PM,roof
185146913,78052,Denison,TX,9/12/2017 9:47:39 PM,complete
185146937,101702,Austin,TX,9/12/2017 9:59:48 PM,complete
185146943,44520,Wichita,KS,9/12/2017 10:07:39 PM,complete
185146960,35280,Bandera,TX,9/12/2017 10:18:04 PM,complete
185146973,78047,Lincoln,NE,9/12/2017 10:30:39 PM,complete
185146992,38312,Woodsboro,TX,9/12/2017 10:48:00 PM,roof
185147029,19003,Lawrence,KS,9/13/2017 12:01:20 AM,complete
185147033,60890,San Antonio,TX,9/13/2017 12:02:53 AM,roof
185147045,108792,Odessa,TX,9/13/2017 12:29:42 AM,roof
185147055,35280,Canyon Lake,TX,9/13/2017 12:47:38 AM,complete
185147184,40570,South Sioux City,NE,9/13/2017 1:16:45 PM,complete
185147342,14129,Hockley,TX,9/13/2017 3:44:21 PM,complete
185147351,78052,Hurst,TX,9/13/2017 3:47:02 PM,complete
185147358,8785,Wayne,NE,9/13/2017 3:49:55 PM,roof
185147373,30513,Haltom City,TX,9/13/2017 4:03:49 PM,complete
185147401,22484,Sargent,NE,9/13/2017 4:05:23 PM,roof
185147417,14129,Hockley,TX,9/13/2017 4:16:01 PM,complete
185147420,34789,Omaha,NE,9/13/2017 4:17:40 PM,complete
185147463,108983,Fairland,OK,9/13/2017 4:47:25 PM,complete
185147465,108983,Fairland,OK,9/13/2017 4:51:02 PM,complete
185147481,108983,Fairland,OK,9/13/2017 5:02:04 PM,complete
185147495,13571,Papillion,NE,9/13/2017 5:11:20 PM,complete
185147512,113654,Tulsa,OK,9/13/2017 5:26:54 PM,complete
185147528,22484,Broken Bow,NE,9/13/2017 5:32:06 PM,roof
185147529,109112,Oklahoma City,OK,9/13/2017 5:32:07 PM,complete
185147576,61477,Omaha,NE,9/13/2017 5:50:02 PM,complete
185147593,19765,McKinney,TX,9/13/2017 5:57:02 PM,complete
185147613,44040,Highmore,SD,9/13/2017 6:15:15 PM,complete
185147616,24078,Justin,TX,9/13/2017 6:18:53 PM,complete
185147623,8395,Milbank,SD,9/13/2017 6:23:30 PM,complete
185147637,44520,Wichita,KS,9/13/2017 6:28:59 PM,complete
185147663,44040,Highmore,SD,9/13/2017 6:39:17 PM,complete
185147669,28908,Overland Park,KS,9/13/2017 6:41:44 PM,complete
185147677,27852,Fargo,ND,9/13/2017 6:46:04 PM,complete
185147695,78052,Lufkin,TX,9/13/2017 6:56:14 PM,complete
185147706,14129,Tomball,TX,9/13/2017 7:02:16 PM,complete
185147709,109188,Wichita,KS,9/13/2017 7:07:49 PM,complete
185147717,60890,Spring Branch,TX,9/13/2017 7:14:18 PM,complete
185147772,101702,Austin,TX,9/13/2017 7:40:32 PM,complete
185147781,40570,North Sioux City,SD,9/13/2017 7:50:24 PM,complete
185147787,25359,Port Arthur,TX,9/13/2017 7:53:56 PM,roof
185147788,8395,Milbank,SD,9/13/2017 7:54:59 PM,complete
185147821,28838,Broken Arrow,OK,9/13/2017 8:17:56 PM,complete
185147849,8787,Omaha,NE,9/13/2017 8:37:06 PM,complete
185147854,60890,Boerne,TX,9/13/2017 8:41:43 PM,complete
185147855,109214,Odessa,TX,9/13/2017 8:42:09 PM,complete
185147929,50530,Omaha,NE,9/13/2017 9:13:48 PM,roof
185148012,19003,Lawrence,KS,9/13/2017 10:54:44 PM,complete
185148014,40570,North Sioux City,SD,9/13/2017 10:58:54 PM,complete
185148018,40570,South Sioux City,NE,9/13/2017 11:03:08 PM,complete
185148049,35280,League City,TX,9/13/2017 11:47:03 PM,complete
185148058,108931,Bellevue,NE,9/14/2017 12:02:59 AM,complete
185148060,78587,Grand Island,NE,9/14/2017 12:10:56 AM,roof
185148075,11173,Victoria,TX,9/14/2017 12:56:53 AM,complete
185148240,109335,Palacios,TX,9/14/2017 12:41:51 PM,complete
185148249,109330,Prosper,TX,9/14/2017 1:08:10 PM,complete
185148269,109292,Richmond,TX,9/14/2017 1:35:29 PM,complete
185148332,8423,Colleyville,TX,9/14/2017 2:28:30 PM,complete
185148356,108664,Ozawkie,KS,9/14/2017 2:40:44 PM,complete
185148358,39212,Southlake,TX,9/14/2017 2:44:57 PM,complete
185148379,123998,Bellevue,NE,9/14/2017 2:56:28 PM,complete
185148380,22484,Anselmo,NE,9/14/2017 2:57:30 PM,roof
185148391,85930,Houston,TX,9/14/2017 3:04:08 PM,complete
185148397,38312,Refugio,TX,9/14/2017 3:07:42 PM,complete
185148400,109320,Hutchinson,KS,9/14/2017 3:14:07 PM,complete
185148408,53466,Leawood,KS,9/14/2017 3:19:37 PM,roof
185148415,78052,Enid,OK,9/14/2017 3:22:11 PM,complete
185148434,44520,Wichita,KS,9/14/2017 3:38:20 PM,complete
185148438,78052,El Reno,OK,9/14/2017 3:39:45 PM,complete
185148446,90635,Omaha,NE,9/14/2017 3:46:38 PM,complete
185148449,109112,Tulsa,OK,9/14/2017 3:48:32 PM,complete
185148468,24329,Houston,TX,9/14/2017 3:58:15 PM,roof
185148469,35280,Houston,TX,9/14/2017 3:59:07 PM,complete
185148488,109388,Miami,OK,9/14/2017 4:12:57 PM,complete
185148498,109388,Miami,OK,9/14/2017 4:24:50 PM,complete
185148500,109388,Miami,OK,9/14/2017 4:29:06 PM,complete
185148502,46962,Flandreau,SD,9/14/2017 4:29:24 PM,roof
185148514,13571,Omaha,NE,9/14/2017 4:43:16 PM,complete
185148544,8785,Tekamah,NE,9/14/2017 4:55:27 PM,complete
185148594,67333,Milbank,SD,9/14/2017 5:27:02 PM,roof
185148611,109418,Olathe,KS,9/14/2017 5:40:57 PM,complete
185148624,108664,Everest,KS,9/14/2017 5:46:45 PM,complete
185148625,109422,Houston,TX,9/14/2017 5:48:02 PM,roof
185148626,14129,Houston,TX,9/14/2017 5:48:46 PM,complete
185148632,78052,Yukon,OK,9/14/2017 5:52:33 PM,complete
185148637,108233,Aransas Pass,TX,9/14/2017 6:00:24 PM,roof
185148638,108928,Omaha,NE,9/14/2017 6:01:59 PM,complete
185148679,22484,Broken Bow,NE,9/14/2017 6:33:30 PM,complete
185148685,39212,Weatherford,TX,9/14/2017 6:34:51 PM,complete
185148691,11173,Victoria,TX,9/14/2017 6:46:15 PM,roof
185148692,108233,Rockport,TX,9/14/2017 6:46:17 PM,roof
185148703,44520,Sedgwick,KS,9/14/2017 6:53:07 PM,complete
185148712,16610,Milford,NE,9/14/2017 6:58:05 PM,complete
185148715,109437,Miami,OK,9/14/2017 7:03:25 PM,complete
185148718,33518,La Vista,NE,9/14/2017 7:05:15 PM,complete
185148736,78052,Keller,TX,9/14/2017 7:22:55 PM,complete
185148747,23198,Derby,KS,9/14/2017 7:32:44 PM,roof
185148773,78052,Dallas,TX,9/14/2017 7:56:29 PM,complete
185148798,22484,Broken Bow,NE,9/14/2017 8:17:37 PM,complete
185148819,29740,Omaha,NE,9/14/2017 8:38:49 PM,complete
185148824,40841,Craig,NE,9/14/2017 8:42:14 PM,complete
185148845,24329,Spring,TX,9/14/2017 8:55:54 PM,complete
185148860,35280,Temple,TX,9/14/2017 9:13:39 PM,complete
185148872,35280,Temple,TX,9/14/2017 9:20:12 PM,complete
185148874,8451,Omaha,NE,9/14/2017 9:21:12 PM,complete
185148900,35280,Webster,TX,9/14/2017 9:50:49 PM,complete
185148906,109112,Oklahoma City,OK,9/14/2017 9:56:57 PM,complete
185148955,24329,Houston,TX,9/14/2017 10:31:30 PM,roof
185148966,108706,Omaha,NE,9/14/2017 10:40:01 PM,complete
185148973,8451,Plattsmouth,NE,9/14/2017 10:47:40 PM,complete
185148974,108924,Omaha,NE,9/14/2017 10:49:36 PM,roof
